bedrooms,bathrooms,area,lot_size,floors,year_built,garage,fireplace,renovated,neighborhood,distance_city,price
4,4.0,3128,3875.0,1,2013,1,1,0,0,8.91,844504.0
4,4.5,2774,2847.0,2,2005,1,1,0,1,9.63,778238.0
3,3.0,1975,9807.0,2,1918,1,1,1,0,14.46,688270.0
4,4.0,3109,2402.0,2,1950,1,0,0,0,16.74,816052.0
4,4.0,3316,2224.0,1,1986,0,0,0,0,13.91,815330.0
4,4.5,3233,4436.0,2,2005,1,0,1,1,3.3,974713.0
3,3.5,2043,2211.0,1,1961,1,0,0,0,17.02,488828.0
3,3.5,1880,2190.0,1,1930,1,0,0,0,19.68,493459.0
3,3.0,1578,2495.0,1,1985,1,1,1,1,8.79,504595.0
5,5.0,3730,2117.0,2,1946,1,1,1,1,3.26,1060524.0
4,4.0,2501,2143.0,1,1997,1,0,1,0,14.2,703438.0
5,5.0,3801,5458.0,1,1939,0,0,0,0,12.83,1006485.0
3,3.0,2603,5168.0,1,1948,1,0,0,0,14.58,664571.0
3,3.0,2376,5299.0,2,2011,1,1,0,0,18.07,613389.0
3,3.5,2457,1943.0,2,2023,1,1,1,0,19.83,718533.0
4,4.0,3983,4354.0,2,1968,1,1,0,1,9.44,1014088.0
4,4.0,3518,2614.0,1,1994,1,1,0,0,11.88,951033.0
4,4.0,2901,3063.0,2,1930,1,1,0,0,18.72,802552.0
4,5.0,3411,2424.0,2,1953,1,0,0,1,3.5,914483.0
5,5.0,4351,3246.0,2,1949,0,1,0,1,8.54,1103592.0
5,5.0,4005,8301.0,2,2021,1,0,1,1,4.39,1183883.0
2,3.0,1818,13361.0,1,1987,0,1,0,1,10.07,712891.0
2,2.5,1566,3415.0,2,2004,1,0,0,1,10.34,569979.0
3,3.0,2973,4839.0,2,1966,1,1,0,0,20.58,655853.0
5,5.0,3840,13059.0,2,1959,0,0,0,0,15.05,995077.0
3,3.0,1605,3163.0,1,2016,1,1,1,1,6.44,484479.0
4,4.0,3452,7615.0,2,1959,0,0,0,1,9.03,927492.0
5,5.0,3891,2025.0,1,1969,1,1,0,1,4.97,1122919.0
4,4.0,3114,5083.0,2,2011,0,0,0,1,7.03,904692.0
3,3.5,2939,3199.0,1,1929,0,1,0,0,7.6,905774.0
6,5.0,4263,2898.0,1,1925,1,1,0,1,10.5,1162604.0
3,3.5,2405,1875.0,1,1998,0,1,0,1,6.13,716742.0
3,3.5,2107,5474.0,1,1967,1,0,0,1,3.13,701363.0
4,4.5,3287,5674.0,2,1968,1,1,0,0,14.92,883415.0
4,4.0,3472,1622.0,1,1995,1,1,0,0,21.83,889786.0
5,5.0,3867,5264.0,1,1935,1,0,0,0,8.44,991096.0
3,4.0,2518,1529.0,2,2000,1,0,0,0,4.4,761885.0
1,1.0,600,2078.0,2,1987,1,0,0,1,7.97,250000.0
4,4.0,2926,8061.0,2,2015,0,1,1,1,5.84,970943.0
4,4.0,2842,2076.0,1,2003,1,1,0,1,2.75,850015.0
2,3.0,2026,1603.0,1,2020,1,0,1,1,6.82,648355.0
3,3.0,2325,2020.0,2,1911,1,0,1,0,13.67,661526.0
3,3.5,1638,3975.0,1,2008,0,0,1,1,6.8,606328.0
1,1.5,1201,1803.0,1,1982,1,0,0,0,0.5,414252.0
4,5.0,3762,6284.0,1,2001,0,1,0,1,4.27,983296.0
2,2.5,1996,7881.0,1,1972,1,1,0,1,6.87,673717.0
3,3.0,2564,3153.0,1,1922,1,1,0,0,16.96,610796.0
3,3.0,2053,2112.0,1,1925,1,1,0,0,15.62,523622.0
2,3.0,1849,5868.0,2,1984,1,1,0,1,5.24,673475.0
3,4.0,2251,3427.0,2,1961,1,1,0,1,9.26,672143.0
4,4.5,3101,6860.0,1,1975,1,1,0,1,4.88,930125.0
4,4.5,3189,1969.0,2,1943,0,0,0,0,21.28,740035.0
2,2.5,2195,3011.0,1,1980,1,1,0,1,1.18,742415.0
2,3.0,992,3315.0,1,1989,1,0,0,0,11.26,382935.0
2,3.0,1810,7349.0,2,1961,0,0,0,0,16.61,621189.0
3,3.0,2761,1844.0,2,1982,1,0,0,0,19.94,698479.0
4,4.0,3659,4084.0,1,1993,1,1,0,0,17.75,849088.0
3,3.0,2104,1516.0,1,1996,1,0,0,1,10.15,775585.0
4,4.0,2937,5482.0,2,1935,1,1,0,1,7.36,855031.0
4,5.0,3339,7338.0,3,1999,1,0,0,1,12.07,967947.0
4,4.5,2835,2973.0,2,1967,0,0,0,0,17.18,749353.0
3,3.5,1887,5725.0,1,1971,1,0,1,0,11.74,634583.0
3,3.0,1794,2613.0,2,1938,0,1,0,0,14.03,578170.0
6,5.0,3685,5267.0,2,2019,1,0,1,1,9.03,1054014.0
4,4.0,2824,7492.0,2,1963,0,1,0,1,9.47,910973.0
4,4.0,2421,1985.0,2,1965,0,1,0,1,3.03,788951.0
3,3.5,2728,1783.0,1,2000,1,1,0,1,0.7,893648.0
2,2.0,1478,2148.0,2,1993,1,0,0,1,8.64,462031.0
3,3.0,2431,2484.0,2,1979,1,1,0,0,23.14,603197.0
4,4.0,3076,2437.0,2,1941,0,0,0,1,9.96,875781.0
2,2.0,726,5670.0,2,1972,1,1,0,1,8.18,417060.0
3,4.0,1909,7729.0,1,1904,1,1,0,1,8.13,701987.0
2,2.5,1691,2188.0,1,1930,1,1,0,0,24.04,466368.0
3,3.5,2169,5251.0,2,1997,1,0,0,0,17.6,668590.0
3,3.0,1747,2742.0,2,1914,1,1,1,1,7.68,607550.0
3,3.0,2466,2263.0,1,2011,1,0,0,1,9.28,677690.0
4,4.5,2696,9536.0,1,1962,1,1,0,1,4.37,884117.0
2,3.0,1283,2326.0,2,2010,0,0,0,0,11.03,287805.0
2,2.5,1823,5139.0,2,1969,0,0,0,1,1.14,603992.0
4,4.5,3352,9004.0,1,1970,1,1,0,1,12.35,977862.0
5,5.0,3305,2502.0,1,1909,1,1,0,0,17.44,932200.0
4,4.5,3578,1737.0,1,1978,0,1,0,0,16.07,968317.0
4,4.0,2247,1706.0,1,1991,1,1,0,1,6.66,722944.0
3,3.0,2854,3011.0,1,2022,1,0,1,1,10.75,885513.0
2,3.0,969,3350.0,2,1972,1,0,0,0,16.01,412867.0
5,5.0,3916,2746.0,2,1958,1,1,0,1,2.55,1089358.0
4,4.0,3398,1651.0,1,1971,1,1,0,1,2.33,987622.0
4,4.5,2331,1637.0,2,1970,1,1,0,0,20.74,617698.0
6,5.0,4373,6216.0,1,1989,1,0,0,0,16.78,1086362.0
2,3.0,1622,1591.0,2,1948,1,0,0,1,7.87,505570.0
3,4.0,1859,3470.0,2,1996,1,0,0,1,2.42,574477.0
3,3.5,2756,3926.0,2,1929,1,0,0,0,16.02,687169.0
3,3.0,2516,3437.0,1,1974,1,0,0,1,6.21,817452.0
6,5.0,4036,14281.0,1,1949,1,1,0,0,20.75,1014199.0
3,3.0,1684,2695.0,2,2009,1,1,0,1,2.78,594986.0
4,5.0,2449,3433.0,1,1984,1,0,1,0,16.94,661129.0
3,3.5,3181,3704.0,1,1999,1,0,1,1,9.93,966943.0
6,5.0,3980,4059.0,1,2014,1,1,0,0,9.78,1077077.0
6,5.0,3634,6057.0,2,1994,0,1,0,0,13.16,926568.0
3,3.0,1878,8619.0,2,1941,1,0,0,1,8.97,618630.0
4,4.0,2714,1980.0,2,2009,1,0,0,0,12.8,712146.0
2,3.0,2126,4445.0,2,2002,1,0,0,1,3.69,677469.0
5,5.0,4113,6411.0,1,1943,1,0,0,0,13.07,1183629.0
2,2.5,2678,8809.0,2,1955,1,1,0,0,9.24,700890.0
4,5.0,3114,2746.0,1,2005,1,0,0,1,6.29,829163.0
4,4.0,2657,12436.0,1,1922,0,0,0,1,13.55,885356.0
2,2.5,1691,2072.0,1,2001,1,0,0,0,17.53,486286.0
4,4.0,2986,3928.0,2,1938,1,0,1,0,20.29,779286.0
3,3.0,2409,3144.0,1,2010,1,0,0,1,2.65,827459.0
4,5.0,3395,3602.0,2,2005,1,0,0,1,2.77,1008751.0
5,5.0,3380,3565.0,1,1947,1,1,0,1,0.5,1055139.0
3,3.0,2087,1557.0,2,1967,1,1,0,1,8.2,655601.0
1,1.5,1018,3659.0,2,1967,1,0,0,1,12.61,412587.0
2,2.0,1839,3076.0,2,2005,1,0,0,1,9.6,575169.0
6,5.0,3826,1547.0,1,1997,1,1,1,1,13.02,1045708.0
5,5.0,3707,3629.0,2,1927,1,0,0,1,3.62,1009997.0
3,3.5,2216,2170.0,1,1969,1,0,1,0,20.0,618221.0
3,3.5,2394,7329.0,2,1971,1,0,0,0,13.4,661798.0
1,1.0,1231,1797.0,1,1969,1,0,0,0,17.23,264180.0
4,4.0,2226,5288.0,2,1918,1,0,0,1,7.29,721032.0
3,3.0,1257,5320.0,1,2014,1,1,0,1,2.6,667209.0
4,4.0,2577,4392.0,2,1916,0,1,0,1,7.73,746467.0
3,3.0,2513,3384.0,1,1957,1,1,0,1,8.88,711167.0
3,3.5,2005,2130.0,2,1971,1,0,0,1,12.02,569304.0
4,4.0,3144,3512.0,2,1926,0,1,1,0,14.84,736459.0
3,4.0,3105,7104.0,2,1959,1,0,0,0,8.94,853960.0
3,3.5,2546,4008.0,2,1947,0,1,0,0,16.26,659126.0
4,5.0,3760,2490.0,1,2023,1,1,1,1,12.06,1012126.0
5,5.0,4113,1883.0,2,1960,1,0,0,1,7.56,1022982.0
4,4.5,3434,4066.0,1,1983,1,0,0,1,5.08,971296.0
2,3.0,1440,11351.0,2,1991,1,1,1,1,4.2,682519.0
4,4.0,3252,5598.0,1,1959,1,0,0,1,16.63,937439.0
5,5.0,3417,5201.0,2,2008,1,1,0,1,2.78,1074907.0
3,3.0,2155,2528.0,1,1939,1,1,0,0,18.32,607090.0
4,4.0,3128,1610.0,1,1921,1,1,0,1,2.75,918110.0
3,3.0,2483,3323.0,1,1988,0,0,0,0,21.8,545321.0
6,5.0,3965,2108.0,1,1992,1,1,0,1,2.01,1133568.0
4,4.0,2583,2234.0,1,2018,1,0,1,1,6.57,773816.0
3,3.0,1768,3568.0,2,2004,1,1,0,1,7.06,558657.0
5,5.0,3799,3339.0,1,1955,1,0,0,0,18.81,964957.0
4,4.0,2362,4547.0,2,1991,0,0,0,1,2.31,768055.0
4,4.5,2966,2448.0,2,1937,1,0,0,0,18.56,806965.0
4,4.0,3394,2187.0,1,1957,1,1,1,1,3.62,1002327.0
2,2.0,1215,3893.0,2,1990,1,1,0,1,9.37,456188.0
3,3.0,1939,8992.0,1,1964,0,0,0,0,12.02,664428.0
3,3.0,1688,2077.0,2,2010,1,0,1,1,6.33,630040.0
4,4.5,3089,2963.0,1,1934,0,0,0,1,7.54,880557.0
4,4.0,2838,1580.0,1,2006,0,1,0,1,7.49,794116.0
4,5.0,2968,1953.0,2,1919,1,1,0,1,7.53,894847.0
1,2.0,1986,3024.0,1,1972,0,0,0,1,7.59,560160.0
2,2.0,1969,1705.0,1,1940,1,0,0,1,13.22,557294.0
3,3.0,2556,1762.0,1,2006,1,1,0,1,5.38,758310.0
3,3.5,2059,1612.0,1,2011,1,0,1,0,9.06,568480.0
4,5.0,3520,1884.0,1,2018,0,1,1,1,10.42,882354.0
3,4.0,2211,2607.0,1,1994,0,0,0,1,9.91,701733.0
4,4.0,2798,12695.0,2,1949,1,1,0,1,0.62,1000628.0
3,3.0,1522,2597.0,1,1919,1,1,0,1,4.35,546099.0
5,5.0,4321,3837.0,2,2015,0,1,1,1,3.04,1143199.0
3,3.0,1876,7401.0,1,1970,0,1,0,0,16.35,523447.0
4,4.0,3589,1840.0,1,1901,1,1,0,0,13.19,890517.0
3,3.0,2050,3030.0,1,2006,1,0,0,1,0.73,745958.0
3,4.0,3244,4209.0,2,1982,1,0,0,1,10.06,892802.0
4,4.0,3182,2618.0,1,1970,1,0,0,0,17.94,882028.0
1,1.0,1022,1959.0,1,2022,1,1,1,1,4.3,404407.0
4,4.5,3169,2145.0,1,1987,1,1,0,0,18.55,737940.0
1,1.5,600,4214.0,1,1984,1,0,0,1,1.76,401449.0
3,3.0,2721,1553.0,1,1958,1,1,0,0,6.16,820668.0
3,3.0,2501,3521.0,1,1936,1,0,1,0,9.64,767616.0
3,4.0,2281,6822.0,3,1998,1,0,0,0,11.87,721140.0
2,2.0,1760,14209.0,2,1956,1,0,0,0,14.4,620774.0
3,3.0,1932,3892.0,1,1941,1,1,0,1,12.01,689953.0
2,2.5,1630,2235.0,1,2013,1,1,0,0,18.73,519303.0
3,3.0,2259,1601.0,1,1943,1,0,0,0,13.38,635583.0
2,3.0,1891,1629.0,2,2010,1,0,0,0,21.32,501722.0
3,3.0,1678,2179.0,1,2018,1,0,1,0,22.01,430791.0
3,3.0,2279,3204.0,1,1910,1,1,0,1,9.15,654085.0
3,3.0,2522,2832.0,3,1970,0,0,0,1,5.75,813296.0
5,5.0,4343,5018.0,1,2011,1,0,0,1,2.66,1186383.0
3,3.0,1442,3319.0,2,1933,1,0,0,1,5.35,569364.0
5,5.0,4088,3089.0,2,2001,1,0,0,1,3.82,1170212.0
3,3.0,2632,2136.0,1,1925,1,0,0,0,13.08,659257.0
6,5.0,4651,1859.0,1,1981,1,0,0,0,16.46,1142590.0
3,3.5,2611,7150.0,2,1945,0,1,0,1,7.25,783397.0
2,2.0,1840,16025.0,2,1968,1,1,0,0,19.18,644721.0
5,5.0,3902,5489.0,2,1960,0,1,0,1,2.83,1112056.0
5,5.0,3214,2503.0,1,1961,0,0,0,1,6.75,869759.0
3,4.0,1852,1978.0,2,1923,1,1,0,1,6.33,670487.0
3,3.0,2413,2558.0,1,1941,0,0,0,1,3.44,635888.0
2,2.0,2010,6999.0,1,1975,0,1,0,1,8.37,650591.0
3,3.5,2423,10614.0,1,2005,1,0,0,1,9.16,780414.0
2,2.0,1493,3786.0,1,1995,1,1,0,0,16.64,464841.0
2,3.0,1275,4256.0,2,1989,0,0,0,1,2.29,460888.0
5,5.0,3103,1812.0,2,2017,1,1,1,0,24.94,819554.0
5,5.0,3640,4655.0,2,1927,1,1,0,1,4.52,983513.0
4,4.5,3373,1765.0,1,1915,1,0,0,0,14.07,812268.0
2,2.0,1533,1938.0,1,1982,1,1,0,0,20.99,299039.0
3,3.0,2104,6886.0,1,1935,1,0,0,0,22.64,660885.0
5,5.0,3456,3454.0,2,2020,1,0,1,0,16.23,959273.0
4,4.0,3043,3183.0,1,1911,0,0,0,0,20.03,737980.0
2,3.0,1677,4734.0,1,1937,1,1,1,1,6.93,587722.0
4,4.5,3165,3291.0,2,2014,1,0,0,0,16.4,835036.0
3,3.0,2502,2831.0,2,1951,1,1,0,0,13.36,631832.0
3,3.5,2445,14840.0,1,1993,0,0,0,0,15.99,824405.0
4,5.0,3744,4452.0,2,1901,1,0,0,1,3.17,1071635.0
2,2.0,1521,4218.0,2,1941,1,1,0,1,10.57,423974.0
5,5.0,4315,8134.0,2,1968,0,1,1,1,10.33,1179587.0
5,5.0,3842,4161.0,2,1904,1,0,0,0,14.07,1020623.0
3,3.0,2290,1881.0,2,1939,1,0,0,1,5.85,683273.0
3,3.5,1539,1989.0,1,1923,1,0,1,0,9.06,431771.0
3,3.5,2911,3201.0,2,2012,0,0,0,1,1.91,852653.0
6,5.0,4069,2078.0,1,2023,0,0,1,0,21.93,1042425.0
4,4.0,3106,2943.0,1,2021,1,1,1,1,11.92,978130.0
3,3.5,2620,5981.0,1,1994,1,0,0,0,15.47,762008.0
4,4.5,3451,2352.0,3,2015,1,1,1,0,10.21,945961.0
4,4.5,3013,5663.0,1,2009,1,1,0,0,14.85,789159.0
4,4.0,2584,3120.0,1,2019,0,1,1,1,7.09,733397.0
3,4.0,2138,2424.0,1,1950,1,0,0,1,10.62,574745.0
4,4.5,3270,4187.0,1,1991,1,0,0,0,25.08,840946.0
3,3.0,2462,6308.0,2,2008,0,0,0,1,9.56,742074.0
4,4.0,3323,1782.0,1,2010,0,1,1,0,16.0,929189.0
4,4.0,3311,1842.0,2,1989,1,1,1,1,4.78,986945.0
4,4.5,3334,6916.0,1,1993,1,1,0,1,8.68,943792.0
4,4.5,3886,5715.0,2,1958,1,0,0,1,7.99,1078569.0
3,3.0,1943,9764.0,1,2022,1,0,1,1,6.76,844304.0
3,3.0,2225,8409.0,2,2014,1,0,0,1,6.43,722097.0
2,2.5,876,1747.0,3,2017,1,1,1,1,7.5,508067.0
3,3.0,2105,2377.0,2,1912,1,0,0,1,5.31,612412.0
2,2.5,1780,5255.0,1,1938,1,1,0,0,8.97,632649.0
3,3.5,2460,2739.0,1,1911,1,1,0,0,7.87,676021.0
5,5.0,3404,2882.0,2,1910,1,0,0,1,7.93,1009560.0
4,4.0,2571,2222.0,2,1923,0,0,0,0,20.88,675919.0
4,5.0,3196,11107.0,2,1994,1,1,0,1,3.42,1070880.0
4,5.0,3264,6058.0,3,1950,1,1,0,1,5.11,1042735.0
5,5.0,3692,4022.0,2,2014,1,0,0,1,8.05,1016758.0
5,5.0,3313,9904.0,1,1960,1,1,0,1,4.37,1068204.0
6,5.0,4444,5315.0,1,2006,1,1,0,1,5.39,1231139.0
3,3.0,1268,11641.0,1,1958,0,1,0,1,7.61,562468.0
5,5.0,3730,5984.0,2,1990,1,0,0,1,1.7,1073019.0
4,5.0,2627,2036.0,2,1983,1,0,0,1,8.6,781470.0
3,4.0,2418,2243.0,1,1939,1,0,1,1,3.04,759869.0
4,4.0,2767,7814.0,1,1970,1,1,0,1,7.89,752008.0
3,4.0,1993,5239.0,1,1924,1,0,0,0,4.98,593554.0
3,3.0,2733,6077.0,1,1988,0,0,0,0,17.82,762248.0
3,3.0,2119,3148.0,1,1936,1,0,0,1,8.67,763873.0
2,2.5,1885,12026.0,2,1936,1,1,0,1,5.13,633751.0
4,4.0,3074,2057.0,1,1929,0,0,0,1,4.23,866873.0
4,4.5,3138,2305.0,1,1961,1,0,0,1,13.28,855031.0
4,4.5,4292,2798.0,1,1959,0,1,0,1,8.68,1151670.0
3,3.0,2149,1906.0,2,1947,1,0,0,1,4.03,675206.0
2,2.0,1344,3193.0,2,1916,1,0,0,1,0.86,432237.0
6,5.0,3582,5137.0,2,1907,0,1,1,0,10.53,961561.0
2,2.0,1447,2407.0,1,1949,1,0,0,0,16.55,403812.0
4,4.5,2938,2372.0,1,1957,0,1,0,1,2.19,799634.0
3,3.5,2272,1818.0,1,1980,1,0,0,0,8.84,632910.0
3,3.0,1729,4730.0,1,2008,1,0,0,1,3.03,595452.0
4,4.0,2395,2916.0,2,1932,0,0,0,1,8.05,808360.0
3,3.5,2449,6121.0,2,1901,0,0,1,1,2.67,765245.0
2,2.5,1373,2292.0,1,1969,1,0,0,1,13.49,513622.0
4,4.5,2474,1695.0,2,2020,0,1,1,0,20.68,653942.0
3,3.5,2093,1905.0,2,2019,1,0,1,1,7.55,781243.0
4,4.5,2964,8514.0,2,1999,0,0,1,1,10.83,917392.0
3,3.0,2457,1714.0,1,1996,1,0,0,0,19.25,607572.0
4,4.0,3070,2368.0,1,1965,1,0,0,1,12.14,897958.0
5,5.0,4180,4921.0,1,1967,1,1,0,1,12.0,1079745.0
4,4.0,2895,1615.0,3,2020,1,1,1,1,9.93,907127.0
2,3.0,1644,3446.0,3,2011,1,0,0,0,10.13,475004.0
2,2.0,1753,1821.0,2,1943,1,0,0,0,6.98,428189.0
1,1.5,1652,2399.0,1,1953,0,0,1,1,10.31,519404.0
1,1.0,826,4187.0,1,2021,1,0,1,1,2.41,485660.0
3,3.0,2959,5847.0,1,2020,1,0,1,0,18.43,774519.0
6,5.0,4130,2296.0,1,1998,1,1,0,1,3.6,1187481.0
4,4.0,2831,3187.0,1,2022,0,0,1,1,7.4,882630.0
5,5.0,4157,5043.0,1,1985,1,0,0,0,21.06,1025972.0
3,4.0,2056,2529.0,1,1910,1,0,0,0,15.56,496816.0
4,4.5,2875,3731.0,2,2021,0,1,1,0,21.37,697836.0
4,4.0,2960,5232.0,1,1943,1,1,0,1,10.85,901683.0
5,5.0,3673,2124.0,2,1925,0,1,0,0,20.22,945268.0
5,5.0,4206,1838.0,1,1952,1,0,0,0,26.62,975668.0
3,3.5,2318,1992.0,2,1994,1,0,0,0,15.92,582411.0
4,4.5,3636,4776.0,1,1918,1,0,0,1,5.09,1077321.0
3,3.0,2617,3312.0,2,2011,0,1,0,1,13.59,720108.0
3,3.5,2476,4402.0,2,1960,1,1,1,1,0.96,819337.0
3,3.0,1804,3350.0,1,2007,0,1,0,1,3.73,607976.0
3,3.5,2216,3056.0,1,2018,1,1,1,0,20.92,642042.0
4,4.0,3197,3797.0,2,1981,0,0,0,0,18.22,767275.0
4,4.5,2731,3668.0,1,1945,1,0,0,1,7.34,835100.0
5,5.0,4188,2000.0,1,1943,1,1,1,0,15.39,1026253.0
4,4.0,2717,2680.0,1,1923,1,1,0,1,1.94,791239.0
5,5.0,3457,1934.0,2,1972,0,0,0,1,4.29,942946.0
4,5.0,3128,2667.0,1,2016,1,1,1,1,10.87,963061.0
6,5.0,4514,1944.0,1,1974,0,1,0,1,8.83,1083322.0
4,4.0,2845,2943.0,1,2022,1,1,1,1,7.59,884192.0
3,3.0,2712,6343.0,1,2004,1,0,0,1,2.32,831529.0
3,4.0,2669,6972.0,2,1975,1,1,0,1,4.92,923645.0
5,5.0,2909,7380.0,1,1933,1,0,0,1,5.42,976742.0
4,4.5,3758,3036.0,1,1911,1,1,0,1,14.1,1091359.0
5,5.0,3643,3155.0,2,1907,1,0,0,0,17.83,906384.0
3,4.0,2983,3313.0,2,2017,1,0,1,1,3.32,924379.0
4,5.0,2467,5411.0,1,1923,1,1,0,1,3.39,821037.0
4,4.0,3395,4827.0,2,1905,1,1,0,1,9.03,865236.0
3,3.0,2333,5065.0,2,1984,1,0,0,1,7.62,817816.0
5,5.0,3269,5086.0,2,2015,1,1,1,1,3.46,956101.0
4,4.5,3077,5272.0,1,1903,0,0,0,1,11.81,941482.0
3,4.0,2929,4148.0,2,2013,1,0,0,1,8.97,778023.0
6,5.0,4272,4686.0,2,1944,0,1,0,0,14.45,1072056.0
6,5.0,3934,4312.0,1,1996,1,1,0,1,6.89,1150975.0
3,3.0,2255,1818.0,1,1982,1,0,0,1,3.04,673009.0
3,3.0,1906,8674.0,1,1972,1,0,0,1,5.1,665434.0
3,4.0,2595,2735.0,2,1911,1,1,0,1,10.46,753097.0
2,2.5,1731,3855.0,1,1968,1,0,0,1,4.92,552719.0
2,2.5,623,5868.0,2,2012,1,0,1,1,12.62,428718.0
4,5.0,3804,5449.0,2,1960,1,0,0,1,4.42,1121756.0
2,3.0,1993,1844.0,1,2021,1,1,1,1,6.94,611024.0
3,3.5,2265,2832.0,1,1981,1,0,0,1,8.54,704133.0
4,5.0,4119,7554.0,2,1962,1,0,0,1,4.12,1188450.0
2,2.0,1140,5135.0,1,1924,0,0,0,1,8.17,411693.0
4,5.0,3341,4085.0,1,2018,1,1,1,1,13.64,1011927.0
4,4.0,3041,6162.0,1,2006,1,1,0,1,14.07,769075.0
4,4.0,2859,3571.0,2,1979,1,0,0,1,12.32,819280.0
2,2.0,1217,3301.0,2,2006,0,0,0,0,11.08,381271.0
3,3.0,2486,9406.0,2,1917,1,0,0,1,0.55,769792.0
3,3.0,1587,3737.0,1,1933,1,0,0,1,11.42,567176.0
3,3.0,2788,2841.0,1,1944,1,0,0,1,2.23,761027.0
3,3.0,2129,2551.0,1,1921,1,0,0,1,6.47,645920.0
5,5.0,4476,4273.0,1,2008,1,0,0,0,22.97,1088909.0
5,5.0,3621,7374.0,1,2010,1,1,0,0,15.97,904355.0
3,3.0,2180,2282.0,3,1942,1,0,0,1,7.78,670407.0
2,2.5,1666,2208.0,2,1992,0,1,0,1,7.59,481919.0
5,5.0,3799,2052.0,1,2010,1,0,0,1,7.02,1034340.0
6,5.0,3748,1700.0,2,1915,1,1,0,1,11.38,1096743.0
4,4.0,2825,13412.0,3,2008,1,0,0,1,9.48,802045.0
4,4.5,3008,6965.0,1,2000,1,0,0,1,4.96,984057.0
3,3.0,2507,1652.0,2,1956,1,0,1,0,12.68,531463.0
2,2.5,1398,5085.0,2,1971,1,0,0,0,14.86,388320.0
4,4.0,3712,2530.0,2,2002,1,1,0,0,11.27,1018024.0
4,5.0,3300,2969.0,2,1961,1,0,0,0,8.3,805892.0
3,3.5,2157,2642.0,1,2021,0,0,1,1,3.97,739639.0
4,4.5,2947,1606.0,1,2006,1,0,0,0,9.46,737394.0
6,5.0,4377,1813.0,1,2014,0,0,0,1,5.71,1151991.0
3,4.0,1605,4269.0,2,1938,1,0,1,0,15.21,421084.0
4,5.0,2256,7057.0,2,2010,0,1,0,0,13.24,733910.0
3,3.0,1730,5826.0,2,1972,1,0,0,1,8.1,627203.0
5,5.0,3731,3666.0,1,2014,1,0,0,0,15.15,938411.0
4,4.0,3004,2362.0,1,2009,1,1,0,1,2.44,914072.0
4,4.0,3022,3724.0,1,1983,1,0,0,1,10.8,780520.0
1,1.0,600,5812.0,2,1949,1,0,0,1,4.67,374539.0
4,5.0,3404,1588.0,1,1908,1,0,0,1,4.68,946194.0
3,3.0,2275,2576.0,2,1965,0,0,0,1,10.31,715278.0
3,3.0,2648,1716.0,1,1993,1,0,0,1,6.95,703687.0
4,5.0,2930,1523.0,1,1931,1,1,0,1,6.3,858201.0
4,5.0,3793,2044.0,1,1972,1,1,0,1,11.2,940893.0
3,3.5,2734,10124.0,1,1996,0,1,0,0,4.67,899618.0
2,3.0,1429,2279.0,2,1997,1,0,0,1,2.95,481092.0
3,3.0,2578,2144.0,1,2021,1,1,1,1,9.52,771177.0
4,4.0,2954,3351.0,2,1906,1,1,0,1,7.35,900928.0
3,3.5,1706,7051.0,1,1964,1,1,0,1,4.4,659399.0
3,3.0,3002,2734.0,1,1972,1,1,0,1,8.85,758820.0
5,5.0,3520,1889.0,1,2001,0,0,0,1,9.39,877691.0
1,1.5,835,2231.0,2,1992,1,0,0,1,10.31,328266.0
3,3.0,2772,4058.0,1,1993,0,1,0,1,7.4,819889.0
3,3.5,2792,5143.0,1,1963,1,1,0,1,4.58,883575.0
2,3.0,1607,7194.0,2,2019,1,0,1,1,6.46,520819.0
2,2.0,1921,1710.0,2,1998,1,1,0,1,3.08,630859.0
3,3.0,2075,3011.0,1,2002,1,1,0,0,8.73,601545.0
4,4.0,3458,4825.0,2,1983,1,0,0,1,7.26,980737.0
6,5.0,4490,4064.0,1,2008,0,0,0,1,9.68,1217711.0
1,1.0,947,2558.0,2,1965,0,0,1,0,3.96,384580.0
4,4.0,3817,6914.0,1,2007,0,0,0,0,21.2,918554.0
3,3.0,2741,6449.0,2,2007,1,0,0,1,11.65,752334.0
2,3.0,2152,7186.0,2,1994,0,1,0,1,4.77,615224.0
3,4.0,2523,11744.0,1,2022,1,0,1,1,3.56,921679.0
3,3.5,1651,5636.0,1,1906,1,0,0,1,8.55,544073.0
3,3.5,2491,1655.0,2,1920,0,1,0,1,11.7,666299.0
2,2.5,1544,2109.0,2,1913,1,1,0,1,9.92,487796.0
3,3.5,1885,7857.0,2,1956,1,0,0,0,18.0,475016.0
3,3.0,1634,2908.0,1,2015,1,0,1,0,5.11,649007.0
3,4.0,2665,3730.0,2,1908,0,0,0,1,2.57,747237.0
3,3.5,2275,1708.0,2,1936,0,0,0,0,10.7,568891.0
3,3.0,2243,6107.0,1,2021,1,0,1,1,5.58,817525.0
5,5.0,3548,2419.0,3,2003,0,0,0,1,3.17,1048119.0
3,3.0,2204,1658.0,1,1994,1,1,0,0,16.23,571418.0
3,3.5,3251,3035.0,1,1979,0,1,0,1,9.5,824561.0
3,3.0,1972,5397.0,2,1936,1,0,0,1,5.77,661885.0
2,2.0,1432,3124.0,1,2009,1,0,0,1,4.99,530325.0
3,4.0,2610,8119.0,2,1987,1,0,0,1,3.16,774646.0
2,2.0,600,1590.0,2,1962,1,0,0,0,10.91,250000.0
