age,gender,frequent_flyer,flight_distance,departure_delay,arrival_delay,seat_comfort,in_flight_entertainment,food_service,onboard_service,baggage_handling,checkin_ease,wifi_connectivity,satisfaction
36,Female,No,2643.0,6.0,4.0,4,5,2,5,4,5,3,5
35,Male,Yes,410.0,16.0,18.0,1,1,3,3,3,5,1,1
35,Male,No,2648.0,7.0,4.0,3,5,2,4,3,3,1,3
40,Female,No,453.0,2.0,8.0,5,5,2,3,4,5,4,4
38,Male,No,268.0,10.0,0.0,5,5,3,3,4,5,5,5
46,Female,Yes,2340.0,7.0,8.0,5,5,3,4,5,2,4,2
36,Male,Yes,409.0,9.0,88.0,5,3,4,4,4,4,1,2
48,Male,Yes,500.0,22.0,6.0,3,1,4,3,4,3,3,2
30,Male,Yes,705.0,11.0,3.0,5,5,5,1,3,4,1,5
32,Female,No,293.0,19.0,53.0,4,4,4,5,3,1,3,3
46,Female,No,926.0,0.0,16.0,2,1,3,1,4,4,3,1
31,Female,No,560.0,10.0,3.0,2,4,1,2,5,3,3,1
35,Male,Yes,741.0,1.0,3.0,2,1,4,4,3,3,4,2
58,Female,No,100.0,4.0,4.0,4,1,4,4,2,4,5,4
30,Male,No,537.0,8.0,15.0,3,3,2,2,2,1,1,1
41,Female,No,2312.0,24.0,23.0,2,2,1,3,3,3,2,1
31,Male,No,689.0,41.0,6.0,2,1,4,1,3,3,1,1
32,Male,Yes,2508.0,0.0,1.0,5,5,3,4,5,5,1,5
27,Female,Yes,626.0,21.0,2.0,2,2,4,4,2,4,1,3
44,Female,Yes,541.0,10.0,28.0,1,2,3,1,4,4,3,2
61,Female,No,425.0,30.0,1.0,4,5,4,5,3,3,4,5
38,Male,No,508.0,15.0,2.0,2,2,1,3,4,3,1,1
21,Female,No,661.0,1.0,1.0,4,4,2,4,3,2,1,3
25,Female,No,3048.0,19.0,6.0,3,4,4,2,3,2,1,2
41,Male,No,2075.0,10.0,4.0,5,5,5,5,5,3,3,4
30,Female,No,367.0,12.0,2.0,4,4,4,4,4,3,3,4
21,Female,No,2048.0,1.0,2.0,4,3,5,2,3,4,3,5
40,Male,No,714.0,10.0,19.0,2,1,3,2,3,3,1,1
35,Female,No,2695.0,10.0,9.0,3,1,4,4,2,3,3,2
22,Male,No,1998.0,5.0,59.0,3,2,4,3,3,2,4,1
22,Female,No,618.0,4.0,0.0,1,2,4,1,3,5,4,3
36,Male,Yes,415.0,1.0,12.0,2,3,4,4,4,4,1,3
50,Female,Yes,417.0,18.0,21.0,4,4,2,2,2,3,1,4
40,Male,No,597.0,3.0,18.0,2,3,3,1,3,5,4,1
39,Female,No,3061.0,2.0,11.0,2,4,4,3,3,1,3,1
26,Female,Yes,649.0,21.0,20.0,3,3,3,3,5,1,1,1
22,Male,No,714.0,6.0,5.0,3,5,4,4,4,4,1,4
34,Female,No,430.0,3.0,7.0,4,3,5,4,4,4,3,5
37,Male,No,2703.0,0.0,1.0,2,4,4,3,3,4,3,5
58,Female,No,570.0,15.0,5.0,2,3,4,3,2,3,2,1
28,Female,No,477.0,6.0,4.0,5,3,4,4,3,4,1,5
32,Male,Yes,1602.0,0.0,21.0,1,1,3,1,5,4,2,1
23,Female,Yes,481.0,0.0,61.0,2,1,3,2,3,3,1,1
37,Female,No,2846.0,29.0,25.0,1,1,3,1,5,3,3,1
24,Female,No,2769.0,6.0,1.0,4,2,1,4,3,3,3,2
44,Female,No,830.0,0.0,7.0,3,5,4,3,3,1,5,4
28,Female,Yes,534.0,44.0,12.0,5,4,2,5,4,3,1,2
22,Female,No,3118.0,29.0,7.0,5,3,2,3,4,1,3,1
30,Female,No,403.0,4.0,7.0,3,1,1,1,3,3,4,1
65,Male,No,2246.0,28.0,12.0,1,1,4,1,5,4,1,2
27,Male,No,2520.0,1.0,23.0,5,5,5,4,3,3,5,4
43,Female,No,632.0,4.0,20.0,3,2,4,3,5,4,2,2
42,Female,Yes,2077.0,5.0,21.0,3,2,4,2,1,4,4,1
32,Female,No,327.0,2.0,8.0,1,1,3,2,5,5,3,1
41,Male,Yes,2871.0,16.0,5.0,3,1,1,2,2,3,1,1
48,Male,No,774.0,5.0,8.0,4,3,5,5,4,3,2,5
35,Male,No,2392.0,10.0,4.0,3,3,2,4,3,4,1,1
41,Male,Yes,2514.0,13.0,20.0,1,2,1,1,4,3,1,1
46,Female,No,544.0,46.0,0.0,5,5,1,4,5,3,4,4
53,Male,No,2592.0,35.0,11.0,4,4,3,1,4,3,4,1
45,Male,No,261.0,36.0,11.0,3,3,2,4,4,4,3,3
22,Female,Yes,2407.0,1.0,15.0,2,1,2,2,1,3,3,1
45,Male,No,3164.0,2.0,10.0,3,3,2,4,4,3,4,1
36,Male,Yes,440.0,1.0,4.0,2,3,2,1,1,5,3,3
27,Female,No,508.0,16.0,0.0,3,4,2,2,3,3,1,3
56,Male,Yes,341.0,9.0,5.0,4,4,1,3,4,5,2,3
36,Female,No,2421.0,14.0,9.0,3,5,5,2,4,4,4,4
30,Female,Yes,2943.0,24.0,6.0,2,1,3,1,3,3,2,1
26,Male,No,2193.0,0.0,2.0,4,3,2,3,4,3,4,5
51,Female,Yes,507.0,2.0,8.0,2,2,1,1,3,5,4,2
56,Male,No,2471.0,3.0,3.0,5,3,2,3,4,5,3,4
32,Female,No,444.0,3.0,12.0,3,3,2,5,3,4,3,3
38,Female,Yes,746.0,2.0,18.0,3,1,2,1,5,1,2,1
34,Female,Yes,2740.0,2.0,8.0,3,4,5,3,1,5,1,5
31,Female,Yes,2961.0,11.0,26.0,4,5,2,5,1,3,4,3
51,Male,No,706.0,2.0,24.0,4,3,4,5,4,4,1,3
21,Female,No,2585.0,7.0,5.0,4,4,5,5,3,2,5,4
25,Female,No,375.0,9.0,2.0,4,3,3,3,4,4,4,3
52,Female,No,100.0,7.0,5.0,4,5,3,4,4,2,3,3
32,Male,Yes,401.0,4.0,6.0,3,4,1,3,3,5,4,4
54,Female,No,536.0,2.0,15.0,3,4,4,3,3,3,3,2
46,Female,No,2363.0,1.0,31.0,4,4,3,5,3,4,2,3
40,Female,Yes,545.0,49.0,1.0,2,4,3,2,5,3,3,1
31,Male,Yes,2518.0,14.0,7.0,4,5,1,5,4,4,1,5
58,Female,No,2280.0,7.0,16.0,3,4,4,1,2,4,2,1
47,Female,Yes,437.0,5.0,2.0,2,2,4,3,5,4,2,2
39,Male,No,1428.0,14.0,27.0,3,3,3,2,3,4,3,1
42,Female,No,2874.0,13.0,24.0,2,3,2,2,4,3,4,1
30,Female,No,1746.0,18.0,45.0,2,2,3,4,3,3,4,1
33,Female,No,485.0,15.0,12.0,3,2,4,3,3,2,1,1
37,Female,Yes,336.0,19.0,8.0,1,1,2,3,4,5,1,1
50,Female,Yes,395.0,0.0,15.0,4,4,4,3,4,4,1,3
38,Female,No,662.0,9.0,14.0,3,5,4,4,3,3,1,2
31,Female,No,1650.0,16.0,6.0,3,3,1,2,2,5,1,1
47,Male,No,620.0,11.0,10.0,3,4,4,3,5,5,3,3
43,Female,Yes,583.0,19.0,33.0,1,1,3,2,4,5,5,2
66,Female,No,342.0,2.0,15.0,2,4,5,4,2,5,1,4
22,Male,Yes,688.0,20.0,21.0,3,2,4,3,4,3,4,2
40,Male,No,2423.0,0.0,9.0,2,3,3,2,3,3,1,1
33,Male,Yes,245.0,3.0,5.0,5,3,4,5,2,4,1,4
42,Male,No,2451.0,6.0,6.0,4,3,3,4,4,4,2,5
49,Female,Yes,456.0,11.0,26.0,1,3,4,1,3,5,5,1
31,Male,No,432.0,19.0,3.0,1,3,1,2,4,5,3,1
40,Female,Yes,886.0,14.0,11.0,3,3,4,1,5,3,5,2
27,Female,Yes,2173.0,6.0,7.0,3,1,2,3,4,4,4,3
44,Female,Yes,580.0,7.0,0.0,1,1,2,2,4,4,1,1
46,Male,No,410.0,10.0,3.0,5,4,3,3,4,2,3,4
39,Female,Yes,2568.0,11.0,12.0,5,3,5,5,4,3,4,5
24,Male,No,1797.0,3.0,5.0,3,3,4,1,4,4,4,2
34,Male,No,2212.0,4.0,13.0,5,3,4,3,2,3,2,3
27,Female,No,202.0,27.0,7.0,5,4,4,3,3,4,4,4
37,Male,No,657.0,19.0,14.0,1,2,3,4,4,4,5,1
49,Male,No,2608.0,22.0,4.0,1,1,5,3,5,3,1,1
22,Male,No,495.0,3.0,8.0,3,2,5,5,3,4,2,2
46,Female,No,3223.0,5.0,2.0,4,3,4,2,4,5,4,4
38,Female,No,197.0,8.0,3.0,5,4,5,5,4,4,4,5
32,Female,No,398.0,11.0,4.0,1,1,5,3,2,4,2,2
29,Female,No,3248.0,1.0,13.0,1,2,1,2,3,4,4,1
32,Male,Yes,481.0,15.0,11.0,5,4,4,4,3,3,1,4
44,Female,No,530.0,23.0,5.0,4,3,2,3,4,4,2,1
37,Male,Yes,486.0,5.0,2.0,3,2,3,3,4,4,4,3
24,Female,No,436.0,22.0,11.0,4,5,4,2,5,2,1,3
20,Female,No,3831.0,71.0,4.0,3,1,2,1,4,3,5,1
39,Female,Yes,516.0,1.0,25.0,5,5,4,3,4,4,4,5
23,Female,Yes,468.0,34.0,16.0,3,3,4,1,3,4,3,1
42,Female,No,2332.0,7.0,3.0,3,3,3,3,5,4,5,4
20,Female,No,495.0,1.0,19.0,5,5,3,5,2,2,1,2
32,Male,Yes,718.0,2.0,4.0,4,5,4,4,2,2,2,3
22,Male,Yes,576.0,11.0,7.0,1,3,3,4,3,2,3,2
57,Female,Yes,477.0,4.0,10.0,3,4,2,2,3,3,3,3
46,Female,No,522.0,1.0,1.0,2,1,2,3,1,5,3,3
35,Female,No,360.0,0.0,11.0,2,4,2,1,4,3,3,1
21,Female,No,2481.0,8.0,7.0,5,5,4,5,3,3,3,4
44,Male,No,782.0,3.0,3.0,5,3,3,5,3,2,1,5
29,Male,No,439.0,41.0,3.0,2,2,5,2,3,3,1,1
20,Female,Yes,2589.0,10.0,9.0,4,5,4,4,4,3,3,5
43,Female,No,1605.0,13.0,0.0,2,3,4,4,4,3,3,3
41,Male,Yes,647.0,5.0,7.0,2,3,1,4,2,3,3,2
52,Female,No,2860.0,3.0,9.0,3,1,4,3,4,5,2,3
26,Female,No,602.0,1.0,15.0,1,1,2,2,4,5,3,1
19,Male,No,411.0,17.0,12.0,3,2,3,2,3,1,1,1
23,Female,No,757.0,3.0,8.0,3,4,4,4,5,2,1,5
26,Female,No,488.0,6.0,11.0,4,4,4,3,4,2,1,3
40,Female,No,375.0,14.0,3.0,3,3,4,4,4,1,1,2
27,Male,No,523.0,5.0,14.0,4,5,1,4,4,4,4,4
35,Female,No,3028.0,2.0,5.0,2,2,5,3,2,3,2,1
50,Female,Yes,458.0,6.0,16.0,3,5,3,3,4,4,5,2
34,Female,Yes,3358.0,15.0,7.0,4,5,3,5,4,1,1,4
52,Female,No,2422.0,7.0,9.0,5,4,5,5,4,4,3,5
32,Female,No,1377.0,10.0,2.0,5,5,3,5,3,4,1,5
23,Male,Yes,416.0,8.0,33.0,1,3,3,5,3,3,4,1
30,Male,Yes,622.0,6.0,16.0,5,5,1,3,2,4,5,2
31,Female,No,652.0,8.0,1.0,4,2,4,2,5,4,2,3
25,Female,Yes,460.0,17.0,13.0,3,3,4,3,4,4,3,2
25,Male,No,2796.0,6.0,18.0,5,5,3,5,5,3,3,3
22,Female,No,699.0,28.0,10.0,1,1,3,1,4,5,4,1
24,Female,Yes,3093.0,6.0,1.0,3,5,4,3,4,3,1,4
19,Female,Yes,227.0,3.0,5.0,4,1,1,2,5,3,2,1
49,Male,Yes,768.0,20.0,4.0,3,2,2,2,4,5,1,3
39,Female,No,668.0,15.0,34.0,4,3,4,5,4,2,3,1
45,Male,Yes,1570.0,0.0,3.0,3,4,4,4,2,5,1,5
26,Male,No,457.0,24.0,3.0,1,1,3,1,4,4,1,1
37,Female,No,186.0,3.0,10.0,3,3,3,3,4,1,2,2
47,Female,Yes,3365.0,7.0,7.0,2,4,4,5,4,4,3,3
26,Male,No,596.0,7.0,7.0,4,3,1,3,4,3,2,2
44,Male,No,1633.0,5.0,8.0,2,5,3,4,4,3,3,1
39,Female,No,638.0,8.0,2.0,2,3,3,3,3,3,1,2
34,Female,No,411.0,18.0,26.0,2,1,4,1,4,2,2,1
40,Female,No,587.0,1.0,25.0,4,5,3,3,4,5,4,4
44,Female,No,372.0,3.0,11.0,5,4,2,5,4,2,1,3
43,Female,No,592.0,3.0,1.0,3,4,3,3,5,4,4,3
52,Male,No,761.0,5.0,0.0,4,3,3,5,3,4,4,4
65,Female,Yes,561.0,20.0,26.0,2,4,2,4,5,4,2,3
44,Male,Yes,2597.0,12.0,12.0,5,3,5,3,5,4,3,5
47,Female,Yes,378.0,9.0,8.0,3,1,2,2,4,3,1,2
36,Female,No,725.0,3.0,2.0,5,5,2,5,4,4,4,4
27,Female,Yes,3279.0,9.0,5.0,3,3,1,3,4,2,3,1
26,Female,No,371.0,17.0,5.0,1,2,5,1,3,2,1,1
53,Female,Yes,586.0,6.0,8.0,3,2,4,1,3,4,4,3
51,Male,Yes,462.0,17.0,28.0,4,5,3,5,5,3,3,4
21,Male,Yes,2658.0,17.0,9.0,3,3,3,3,4,2,1,2
64,Female,Yes,1217.0,6.0,2.0,3,3,5,4,4,5,3,5
57,Male,No,2612.0,9.0,4.0,2,2,3,2,2,3,2,1
34,Female,No,2216.0,2.0,3.0,3,4,3,4,3,5,3,5
31,Female,No,2400.0,14.0,0.0,3,3,2,2,4,2,4,1
28,Female,No,419.0,29.0,14.0,3,3,1,3,4,4,5,4
54,Male,No,2408.0,12.0,7.0,3,3,2,2,3,2,3,1
54,Female,No,439.0,8.0,4.0,4,3,4,2,5,3,3,5
31,Female,No,427.0,28.0,6.0,4,4,3,5,3,4,1,4
33,Male,No,620.0,45.0,1.0,5,4,3,5,3,3,1,4
48,Male,Yes,528.0,13.0,10.0,1,2,5,3,2,3,4,1
44,Female,Yes,682.0,5.0,4.0,3,3,2,4,3,3,3,4
31,Female,No,2644.0,21.0,18.0,2,3,1,3,1,4,4,1
26,Female,No,529.0,6.0,12.0,3,1,5,2,3,5,1,1
32,Female,No,973.0,9.0,20.0,4,5,4,4,2,4,1,2
50,Male,No,653.0,4.0,4.0,4,4,5,2,5,2,1,3
29,Female,No,468.0,33.0,12.0,3,3,2,5,4,4,4,1
44,Female,Yes,344.0,4.0,10.0,1,3,3,1,3,3,2,2
45,Male,No,393.0,2.0,15.0,1,1,3,2,3,4,2,2
52,Male,No,3139.0,2.0,60.0,2,1,2,3,4,4,4,1
37,Male,Yes,370.0,8.0,4.0,3,4,4,3,5,3,1,5
35,Male,No,483.0,2.0,16.0,3,5,4,5,4,4,3,4
39,Female,No,3372.0,1.0,6.0,4,3,2,4,5,3,2,4
47,Male,No,2853.0,13.0,4.0,4,4,2,4,3,4,1,2
42,Male,Yes,660.0,3.0,15.0,4,4,2,4,3,4,4,2
36,Male,No,2864.0,6.0,4.0,2,1,3,1,3,4,4,1
60,Female,No,538.0,8.0,18.0,1,2,4,3,4,3,2,1
27,Male,Yes,521.0,17.0,25.0,4,5,3,5,3,1,3,3
18,Male,No,3119.0,23.0,12.0,2,3,3,2,3,3,1,1
49,Female,No,378.0,10.0,4.0,2,3,4,5,1,1,1,1
28,Male,No,544.0,8.0,2.0,4,1,1,4,4,2,3,2
38,Female,No,3045.0,4.0,2.0,3,4,3,2,2,4,3,2
26,Male,No,534.0,4.0,34.0,5,2,1,5,5,4,4,3
37,Male,No,365.0,19.0,28.0,2,2,5,3,3,4,1,1
44,Male,No,2704.0,2.0,16.0,3,4,2,5,3,4,2,3
43,Male,No,3130.0,23.0,4.0,2,5,4,5,4,3,3,3
27,Male,No,2022.0,29.0,16.0,3,2,5,2,5,3,1,1
49,Female,No,283.0,1.0,34.0,5,4,1,2,3,5,3,1
26,Female,Yes,788.0,14.0,5.0,4,2,3,3,3,1,1,1
39,Female,No,2622.0,29.0,12.0,5,4,4,1,2,4,2,2
19,Female,Yes,263.0,6.0,2.0,2,2,1,3,4,4,2,2
23,Female,No,2254.0,30.0,1.0,3,4,5,5,3,3,3,4
50,Male,Yes,2338.0,14.0,3.0,2,2,3,3,4,2,1,3
39,Male,Yes,383.0,15.0,12.0,4,2,4,4,3,2,3,2
41,Female,Yes,1939.0,1.0,3.0,4,5,3,5,5,3,5,5
30,Female,No,486.0,1.0,11.0,3,4,3,1,3,5,2,2
46,Male,No,428.0,23.0,17.0,3,2,4,1,3,4,3,1
27,Female,Yes,2553.0,14.0,0.0,3,3,2,3,5,4,1,2
49,Female,No,2118.0,9.0,4.0,2,2,3,3,4,4,1,2
44,Female,Yes,643.0,5.0,9.0,4,1,4,3,5,4,2,4
28,Female,Yes,2247.0,5.0,23.0,3,1,2,3,5,3,1,2
37,Female,Yes,521.0,3.0,4.0,2,4,2,4,2,3,3,3
48,Female,No,339.0,8.0,5.0,3,3,2,3,4,3,4,2
29,Female,No,612.0,8.0,7.0,2,2,3,4,3,4,4,3
27,Male,No,2052.0,6.0,4.0,3,4,5,1,4,5,3,3
42,Male,No,655.0,2.0,13.0,5,3,2,3,4,4,4,5
40,Male,No,392.0,46.0,18.0,2,5,2,5,4,5,3,2
37,Male,Yes,582.0,11.0,11.0,1,1,4,1,4,4,2,1
32,Female,No,507.0,12.0,19.0,3,5,5,4,3,4,4,4
31,Female,No,475.0,21.0,11.0,3,4,1,4,5,5,1,4
33,Female,No,862.0,2.0,3.0,2,3,4,1,4,4,1,2
31,Female,No,2799.0,10.0,1.0,1,1,1,1,3,2,2,1
40,Female,No,418.0,33.0,1.0,4,4,5,5,4,4,2,5
28,Male,No,2826.0,10.0,1.0,3,5,3,4,1,3,1,2
32,Female,No,681.0,31.0,2.0,5,4,4,4,5,3,2,4
40,Male,No,2351.0,5.0,20.0,3,4,4,4,3,3,3,4
41,Male,No,2662.0,1.0,45.0,4,4,5,4,3,3,1,3
32,Female,No,707.0,6.0,22.0,5,2,3,3,3,4,3,4
25,Male,Yes,2311.0,0.0,8.0,4,2,3,4,3,5,3,3
23,Female,Yes,301.0,7.0,1.0,4,4,3,4,4,4,2,3
26,Male,Yes,998.0,1.0,20.0,4,4,4,3,1,4,1,3
32,Female,No,358.0,20.0,6.0,3,3,4,2,3,4,2,3
40,Female,No,487.0,27.0,2.0,4,3,2,2,5,5,2,3
50,Female,No,2926.0,1.0,20.0,2,4,4,3,4,4,1,3
27,Male,No,2614.0,2.0,1.0,3,1,3,2,4,4,3,1
32,Male,No,379.0,28.0,31.0,2,4,4,4,1,5,3,1
29,Female,Yes,271.0,10.0,25.0,2,2,2,1,5,3,3,1
33,Female,Yes,477.0,35.0,12.0,3,2,1,1,5,4,3,1
38,Female,No,374.0,8.0,17.0,3,2,4,1,5,3,2,1
24,Female,No,428.0,7.0,2.0,5,4,3,3,4,4,4,5
45,Male,Yes,413.0,5.0,29.0,4,4,3,3,5,5,1,4
31,Male,Yes,1954.0,18.0,1.0,4,4,4,4,5,4,1,5
43,Male,Yes,3408.0,5.0,2.0,4,5,3,4,4,5,1,5
36,Female,No,475.0,3.0,1.0,3,2,5,1,5,3,3,2
43,Male,No,506.0,25.0,5.0,3,3,1,4,3,3,3,2
27,Female,No,2142.0,0.0,5.0,3,4,4,2,3,3,1,3
27,Female,No,557.0,31.0,19.0,2,3,4,3,3,2,1,1
26,Female,No,1747.0,6.0,3.0,3,3,3,3,5,4,5,4
22,Female,No,353.0,11.0,5.0,2,1,3,2,5,3,4,1
43,Female,No,422.0,3.0,10.0,1,2,5,4,3,3,1,1
24,Female,Yes,419.0,13.0,15.0,3,4,4,3,5,4,1,2
34,Male,No,1995.0,58.0,1.0,1,2,2,3,5,5,1,1
41,Female,Yes,1940.0,3.0,9.0,2,2,2,1,4,1,4,1
53,Male,Yes,467.0,6.0,15.0,3,4,3,4,4,3,5,3
38,Female,No,296.0,5.0,2.0,2,3,4,1,2,4,1,3
35,Male,No,533.0,8.0,7.0,3,3,2,4,3,4,3,3
27,Female,Yes,2451.0,16.0,10.0,3,3,2,5,4,3,1,3
42,Female,No,479.0,1.0,1.0,3,4,1,4,3,2,1,2
44,Male,Yes,2373.0,15.0,26.0,3,5,4,4,4,1,3,3
28,Male,Yes,1923.0,3.0,8.0,4,2,4,3,3,2,5,2
36,Female,Yes,307.0,8.0,21.0,1,1,4,1,4,4,4,1
42,Female,No,663.0,5.0,5.0,1,2,5,1,3,5,1,1
24,Female,Yes,2583.0,52.0,9.0,4,2,2,3,5,5,1,3
50,Female,No,3087.0,2.0,26.0,1,1,3,2,2,4,2,1
25,Male,No,467.0,7.0,16.0,4,4,3,3,4,1,2,1
29,Female,No,2914.0,0.0,3.0,4,3,5,3,5,5,3,5
38,Female,No,699.0,6.0,1.0,1,1,2,2,1,4,4,1
39,Female,Yes,441.0,26.0,12.0,4,2,2,5,3,4,1,5
28,Female,Yes,2053.0,6.0,26.0,3,2,4,3,4,5,4,2
29,Male,No,2048.0,8.0,34.0,3,5,2,3,5,3,2,2
25,Female,No,532.0,16.0,1.0,2,3,3,1,2,3,1,1
26,Female,Yes,453.0,2.0,1.0,2,4,3,3,3,2,3,2
40,Female,No,274.0,5.0,16.0,3,3,4,2,3,3,4,2
34,Male,No,1851.0,21.0,1.0,2,4,3,3,5,3,1,2
46,Male,No,418.0,8.0,4.0,3,2,5,1,4,4,1,4
69,Female,Yes,2528.0,1.0,8.0,1,1,1,1,2,4,4,1
45,Female,No,310.0,10.0,21.0,2,3,5,2,3,3,3,1
29,Female,No,425.0,4.0,6.0,1,3,4,3,5,4,2,1
32,Male,Yes,295.0,37.0,3.0,1,2,3,1,5,2,4,1
36,Female,Yes,1702.0,14.0,8.0,3,3,1,4,4,3,1,2
42,Female,No,402.0,3.0,6.0,3,4,2,5,3,4,1,3
34,Female,No,1438.0,5.0,3.0,4,4,4,5,3,5,3,5
39,Female,Yes,745.0,3.0,7.0,3,3,1,3,5,4,2,4
41,Female,Yes,562.0,3.0,2.0,3,4,2,5,2,4,1,3
24,Female,Yes,602.0,14.0,22.0,5,2,2,3,4,4,1,3
42,Male,No,3176.0,0.0,19.0,3,3,4,2,4,4,2,2
43,Female,No,1628.0,2.0,5.0,1,1,3,1,3,5,3,1
27,Female,Yes,2618.0,21.0,7.0,5,5,5,5,4,3,5,5
35,Male,Yes,457.0,2.0,5.0,2,2,2,3,3,3,2,1
41,Male,Yes,1901.0,11.0,20.0,4,3,5,5,3,5,1,5
40,Female,Yes,499.0,0.0,15.0,5,4,1,4,5,4,3,4
30,Female,Yes,2248.0,5.0,4.0,4,3,3,1,3,4,2,1
19,Male,No,794.0,8.0,10.0,5,4,3,5,4,4,3,3
46,Male,No,2546.0,7.0,20.0,2,2,3,4,3,4,3,1
36,Female,No,417.0,24.0,5.0,5,5,1,5,4,4,4,3
50,Female,No,539.0,12.0,6.0,2,1,5,2,2,5,1,1
36,Male,No,738.0,21.0,8.0,5,3,4,4,4,5,3,3
27,Male,No,503.0,10.0,17.0,5,5,2,4,2,4,4,3
57,Male,No,2660.0,6.0,2.0,1,2,1,2,3,4,3,1
31,Female,Yes,567.0,2.0,2.0,2,4,3,4,2,2,2,3
39,Female,No,486.0,4.0,2.0,2,3,4,3,2,4,2,3
36,Male,No,600.0,9.0,9.0,4,2,5,2,5,3,2,3
58,Male,No,660.0,14.0,33.0,4,2,4,4,3,3,4,2
19,Male,Yes,3281.0,0.0,12.0,5,5,3,5,3,3,1,5
36,Female,No,447.0,3.0,9.0,4,4,1,5,4,5,1,4
30,Female,No,470.0,15.0,0.0,2,1,3,2,5,4,3,1
30,Female,No,403.0,0.0,28.0,3,4,3,4,2,4,4,1
25,Male,Yes,860.0,16.0,1.0,4,4,5,1,5,4,4,3
28,Female,Yes,434.0,31.0,1.0,5,2,4,3,3,3,3,1
28,Female,Yes,2994.0,14.0,1.0,3,1,4,2,5,3,1,2
37,Male,Yes,163.0,37.0,4.0,3,1,3,4,4,4,1,2
47,Female,No,2122.0,11.0,8.0,3,3,5,5,3,3,4,5
27,Male,Yes,627.0,2.0,10.0,3,2,2,3,3,4,4,1
44,Female,Yes,919.0,5.0,24.0,3,4,4,3,3,3,3,4
36,Female,Yes,2124.0,2.0,5.0,3,2,5,3,3,2,2,4
25,Male,Yes,2030.0,16.0,21.0,3,4,2,3,4,5,4,2
58,Female,No,2154.0,7.0,10.0,2,2,3,2,4,4,2,3
38,Female,Yes,2159.0,6.0,13.0,5,5,2,5,4,5,3,4
39,Female,No,461.0,9.0,31.0,3,3,1,4,5,4,2,2
33,Female,No,471.0,19.0,9.0,3,3,3,2,4,4,1,1
34,Male,No,357.0,15.0,3.0,3,4,3,4,3,2,1,2
24,Female,No,1992.0,4.0,20.0,1,2,3,3,3,3,5,1
41,Female,Yes,560.0,5.0,34.0,2,1,3,3,5,5,2,1
44,Male,No,357.0,3.0,4.0,4,5,3,5,5,3,1,4
39,Male,Yes,374.0,19.0,3.0,4,3,2,3,5,4,3,4
21,Female,No,614.0,0.0,17.0,1,1,2,3,4,4,4,1
28,Female,No,2279.0,11.0,7.0,2,3,5,4,4,4,1,4
51,Male,No,377.0,4.0,21.0,3,4,5,4,5,5,1,5
35,Male,No,2462.0,12.0,8.0,3,1,4,3,4,2,1,1
37,Male,Yes,554.0,19.0,6.0,5,5,4,5,4,4,4,5
55,Female,Yes,2768.0,16.0,13.0,3,3,4,5,3,4,4,5
25,Male,No,625.0,14.0,8.0,3,3,4,2,4,3,2,1
55,Male,Yes,566.0,18.0,1.0,1,3,3,3,3,4,5,1
47,Female,Yes,446.0,1.0,1.0,3,3,4,4,3,2,5,4
30,Female,No,245.0,3.0,3.0,3,4,3,2,3,5,4,3
52,Male,Yes,2363.0,11.0,0.0,4,4,3,4,1,3,4,5
27,Female,No,4121.0,5.0,39.0,3,3,4,2,5,3,2,1
44,Female,No,3035.0,2.0,12.0,3,2,1,5,3,3,1,1
20,Female,No,406.0,3.0,7.0,1,4,1,2,2,3,4,1
42,Female,No,419.0,5.0,0.0,2,1,1,2,3,5,1,1
34,Female,Yes,2414.0,19.0,2.0,3,4,4,2,2,5,4,3
29,Female,Yes,2429.0,20.0,15.0,4,3,1,5,5,3,1,3
31,Male,Yes,454.0,3.0,102.0,2,4,3,3,4,4,1,1
30,Female,No,420.0,3.0,28.0,5,4,2,5,4,4,1,4
40,Female,No,521.0,1.0,5.0,4,2,3,3,4,3,2,1
31,Male,No,521.0,28.0,7.0,2,2,2,3,4,5,1,1
37,Female,No,507.0,5.0,1.0,4,4,3,4,4,2,1,5
29,Female,No,2621.0,7.0,5.0,2,4,2,3,2,3,2,1
56,Male,No,2032.0,53.0,10.0,4,1,2,2,3,4,3,1
46,Female,No,571.0,6.0,16.0,4,5,2,3,5,5,3,5
38,Female,Yes,3018.0,14.0,9.0,2,4,2,3,1,4,3,2
22,Female,No,2675.0,6.0,3.0,2,1,3,2,4,3,2,2
40,Male,No,1590.0,9.0,70.0,4,4,3,4,4,1,1,1
28,Male,Yes,510.0,9.0,35.0,2,2,3,1,4,3,1,1
34,Male,Yes,337.0,5.0,9.0,2,1,1,3,3,3,4,1
27,Female,Yes,2450.0,9.0,11.0,2,2,2,3,2,4,3,1
35,Female,No,999.0,13.0,14.0,3,2,1,4,4,4,5,3
34,Male,Yes,303.0,7.0,0.0,3,4,5,4,5,3,2,4
41,Male,No,2310.0,1.0,16.0,1,2,3,4,2,3,1,1
52,Male,Yes,770.0,45.0,15.0,4,5,3,3,4,5,2,2
20,Female,No,2734.0,12.0,11.0,5,5,3,5,4,2,2,3
36,Female,No,595.0,23.0,2.0,2,4,2,2,4,4,1,1
22,Female,Yes,439.0,8.0,6.0,4,5,4,1,3,3,2,3
44,Male,No,2460.0,12.0,3.0,4,5,3,5,4,4,2,3
30,Male,No,268.0,21.0,5.0,4,4,4,5,3,4,3,3
